Year,Vehicle Original,Vehicle,Sales,% Change,Change,Car,Stars,Highest Star,Strong Appearance,Weak Appearance,Total Appearance,Release,Rank,Best Rank,Gross,Distributor
2010,mercedes-benz sl-class,mercedes-benz sl,2385,-0.407453416,Negative,2008 mercedes-benz slr mclaren roadster [r199],3.0,3.0,1.0,4.0,5.0,The Sorcerer's Apprentice,49.0,49.0,"$63,150,991 ",Walt Disney Studios Motion Pictures
2010,mercedes-benz slk-class/slc-class,,1980,-0.228371005,Negative,,,,,,,,,,,
2010,mercury grand marquis,mercury grand marquis,28543,0.15171690300000001,Positive,1983 mercury grand marquis,2.0,2.0,0.0,12.0,12.0,A Nightmare on Elm Street,50.0,50.0,"$63,075,011 ",Warner Bros.
2010,mercury mariner,,29912,0.042665923,Positive,,,,,,,,,,,
2010,mercury milan,,28912,0.055066963,Positive,,,,,,,,,,,
2010,mercury mountaineer,mercury mountaineer,5791,0.120332753,Positive,2002 mercury mountaineer,1.0,1.0,0.0,1.0,1.0,The Town,32.0,32.0,"$92,155,037 ",Warner Bros.
2010,mercury sable,mercury sable,37,-0.9940856779999999,Negative,2000 mercury sable,2.0,2.0,0.0,4.0,4.0,Dinner for Schmucks,44.0,44.0,"$73,026,337 ",DreamWorks
2010,mini cooper,mini cooper,45644,0.009264787,Positive,2007 mini cooper,3.0,3.0,2.0,9.0,11.0,The Bounty Hunter,47.0,47.0,"$67,061,228 ",Sony Pictures Entertainment (SPE)
2010,mitsubishi eclipse/spyder,mitsubishi eclipse,4282,-0.35821342899999997,Negative,mitsubishi eclipse 2g,2.0,2.0,0.0,5.0,5.0,Get Him to the Greek,53.0,53.0,"$60,974,475 ",Universal Pictures
2010,mitsubishi endeavor,,4294,0.33023544,Positive,,,,,,,,,,,
2010,mitsubishi galant,mitsubishi galant,11492,-0.021124361,Negative,2002 mitsubishi galant,1.0,1.0,0.0,3.0,3.0,Salt,19.0,19.0,"$118,311,368 ",Sony Pictures Entertainment (SPE)
2010,mitsubishi lancer,mitsubishi lancer,21416,0.064572252,Positive,1988 mitsubishi lancer,1.0,1.0,0.0,1.0,1.0,Hereafter,93.0,93.0,"$32,684,455 ",Warner Bros.
2010,mitsubishi outlander,mitsubishi outlander,12500,0.21559856100000002,Positive,2003 mitsubishi outlander,1.0,1.0,0.0,1.0,1.0,Wall Street: Money Never Sleeps,65.0,65.0,"$52,474,616 ",Twentieth Century Fox
2010,mitsubishi raider,,9,-0.99537037,Negative,,,,,,,,,,,
2010,nissan 370z/350z,,10215,-0.221239613,Negative,,,,,,,,,,,
2010,nissan altima,nissan altima,229263,0.12622317800000002,Positive,2007 nissan altima,2.0,2.0,0.0,13.0,13.0,Vampires Suck,88.0,88.0,"$36,661,504 ",Twentieth Century Fox
2010,nissan armada,,19344,0.95334747,Positive,,,,,,,,,,,
2010,nissan cube,,22968,0.06972195099999999,Positive,,,,,,,,,,,
2010,nissan frontier,nissan frontier,40427,0.422734471,Positive,2001 nissan frontier,2.0,2.0,0.0,1.0,1.0,Easy A,59.0,59.0,"$58,401,464 ",Screen Gems
2010,nissan gt-r,,877,-0.428292047,Negative,,,,,,,,,,,
2010,nissan maxima,nissan maxima,60569,0.135292684,Positive,1997 nissan maxima,1.0,1.0,0.0,4.0,4.0,The Other Guys,18.0,18.0,"$119,219,978 ",Sony Pictures Entertainment (SPE)
2010,nissan murano,nissan murano,53999,0.027651962000000002,Positive,2009 nissan murano,1.0,1.0,0.0,3.0,3.0,The Town,32.0,32.0,"$92,155,037 ",Warner Bros.
2010,nissan pathfinder,nissan pathfinder,21438,0.16885666,Positive,2008 nissan pathfinder,1.0,1.0,0.0,1.0,1.0,Step Up 3D,78.0,78.0,"$42,400,223 ",Walt Disney Studios Motion Pictures
2010,nissan quest,,177,-0.9790209790000001,Negative,,,,,,,,,,,
2010,nissan rogue,nissan rogue,99515,0.288687162,Positive,2008 nissan rogue,1.0,1.0,0.0,1.0,1.0,Percy Jackson & the Olympians: The Lightning Thief,35.0,35.0,"$88,768,303 ",Twentieth Century Fox
2010,nissan sentra,nissan sentra,94065,0.13734191,Positive,2007 nissan sentra,2.0,2.0,0.0,5.0,5.0,The Town,32.0,32.0,"$92,155,037 ",Warner Bros.
2010,nissan titan,nissan titan,23416,0.229702762,Positive,2006 nissan titan,1.0,1.0,0.0,1.0,1.0,Jackass 3D,21.0,21.0,"$117,052,883 ",Paramount Pictures
2010,nissan versa,nissan versa,99705,0.202627072,Positive,2009 nissan versa,1.0,1.0,0.0,2.0,2.0,The Other Guys,18.0,18.0,"$119,219,978 ",Sony Pictures Entertainment (SPE)
2010,nissan xterra,nissan xterra,20523,0.24721969,Positive,2001 nissan xterra,3.0,3.0,1.0,1.0,2.0,The Expendables,25.0,25.0,"$103,068,524 ",Lionsgate
2010,pontiac g3,,14,-0.997750281,Negative,,,,,,,,,,,
2010,pontiac g5,pontiac g5,87,-0.9929623040000001,Negative,2008 pontiac g5,1.0,1.0,0.0,2.0,2.0,Salt,19.0,19.0,"$118,311,368 ",Sony Pictures Entertainment (SPE)
2010,pontiac g6,pontiac g6,479,-0.9945050529999999,Negative,2006 pontiac g6,2.0,2.0,0.0,7.0,7.0,Due Date,26.0,26.0,"$98,935,039 ",Warner Bros.
2010,pontiac g8,pontiac g8,274,-0.988167725,Negative,2008 pontiac g8,1.0,1.0,0.0,1.0,1.0,Takers,60.0,60.0,"$57,744,720 ",Screen Gems
2010,pontiac grand prix,pontiac grand prix,7,-0.9735849059999999,Negative,1997 pontiac grand prix,1.0,1.0,0.0,3.0,3.0,Salt,19.0,19.0,"$118,311,368 ",Sony Pictures Entertainment (SPE)
2010,pontiac solstice,pontiac solstice,157,-0.972172988,Negative,2006 pontiac solstice,2.0,2.0,0.0,2.0,2.0,Takers,60.0,60.0,"$57,744,720 ",Screen Gems
2010,pontiac vibe,pontiac vibe,97,-0.997133739,Negative,2009 pontiac vibe,1.0,1.0,0.0,2.0,2.0,The Town,32.0,32.0,"$92,155,037 ",Warner Bros.
2010,porsche 911,porsche 911,5737,-0.161134669,Negative,porsche 911 carrera cabrio [993],4.0,4.0,4.0,3.0,7.0,Love & Other Drugs,98.0,98.0,"$31,099,481 ",Twentieth Century Fox
2010,porsche boxster,porsche boxster,2177,0.140387638,Positive,2005 porsche boxster [987],4.0,4.0,2.0,1.0,3.0,Dinner for Schmucks,44.0,44.0,"$73,026,337 ",DreamWorks
2010,porsche cayenne,,8343,0.078603749,Positive,,,,,,,,,,,
2010,porsche cayman,,1322,-0.327568667,Negative,,,,,,,,,,,
2010,porsche panamera,,7741,5.207698476,Positive,,,,,,,,,,,
2010,ram pickup,,199652,0.126272085,Positive,,,,,,,,,,,
2010,saab 9-3,saab 9-3,4533,-0.16488577699999998,Negative,1999 saab 9-3,3.0,3.0,1.0,5.0,6.0,Death at a Funeral,77.0,77.0,"$42,739,347 ",Screen Gems
2010,saab 9-5,saab 9-5,811,-0.21566731100000003,Negative,2002 saab 9-5 sportwagon,1.0,1.0,0.0,1.0,1.0,Salt,19.0,19.0,"$118,311,368 ",Sony Pictures Entertainment (SPE)
2010,saab 9-7x,,102,-0.9540126240000001,Negative,,,,,,,,,,,
2010,saturn astra,saturn astra,25,-0.996030486,Negative,2008 saturn astra,1.0,1.0,0.0,2.0,2.0,Takers,60.0,60.0,"$57,744,720 ",Screen Gems
2010,saturn aura,saturn aura,644,-0.9698995090000001,Negative,2009 saturn aura,1.0,1.0,0.0,1.0,1.0,Edge of Darkness,76.0,76.0,"$43,313,890 ",Warner Bros.
2010,saturn outlook,saturn outlook,2649,-0.798017537,Negative,2007 saturn outlook,1.0,1.0,0.0,1.0,1.0,Edge of Darkness,76.0,76.0,"$43,313,890 ",Warner Bros.
2010,saturn sky,,179,-0.9473374520000001,Negative,,,,,,,,,,,
2010,saturn vue,saturn vue,3201,-0.887403707,Negative,2008 saturn vue hybrid,1.0,1.0,0.0,1.0,1.0,Takers,60.0,60.0,"$57,744,720 ",Screen Gems
2010,scion tc,scion tc,15204,-0.155239471,Negative,2005 scion tc,1.0,1.0,0.0,1.0,1.0,Step Up 3D,78.0,78.0,"$42,400,223 ",Walt Disney Studios Motion Pictures
2010,scion xb,scion xb,20364,-0.20018852399999998,Negative,2005 scion xb,1.0,1.0,0.0,2.0,2.0,Dinner for Schmucks,44.0,44.0,"$73,026,337 ",DreamWorks
2010,scion xd,,10110,-0.302710532,Negative,,,,,,,,,,,
2010,smart fortwo,smart fortwo,5927,-0.593902021,Negative,2008 smart fortwo,2.0,2.0,0.0,5.0,5.0,Grown Ups,13.0,13.0,"$162,001,186 ",Sony Pictures Entertainment (SPE)
2010,subaru forester,subaru forester,85080,0.093840398,Positive,2001 subaru forester,2.0,2.0,0.0,6.0,6.0,Easy A,59.0,59.0,"$58,401,464 ",Screen Gems
2010,subaru impreza/wrx/wrx sti,subaru impreza,44395,-0.047542426,Negative,2010 subaru impreza,4.0,4.0,1.0,4.0,5.0,Due Date,26.0,26.0,"$98,935,039 ",Warner Bros.
2010,subaru legacy,subaru legacy,38725,0.250242139,Positive,1996 subaru legacy,2.0,2.0,0.0,4.0,4.0,The Town,32.0,32.0,"$92,155,037 ",Warner Bros.
2010,subaru outback,subaru outback,93148,0.6827082879999999,Positive,2000 subaru outback sus,1.0,1.0,0.0,4.0,4.0,The Other Guys,18.0,18.0,"$119,219,978 ",Sony Pictures Entertainment (SPE)
2010,subaru tribeca,subaru tribeca,2472,-0.583136594,Negative,2008 subaru tribeca,1.0,1.0,0.0,1.0,1.0,Step Up 3D,78.0,78.0,"$42,400,223 ",Walt Disney Studios Motion Pictures
2010,suzuki equator,,1447,-0.34849167,Negative,,,,,,,,,,,
2010,suzuki forenza/reno,suzuki forenza,12,-0.9968161320000001,Negative,2006 suzuki forenza,1.0,1.0,0.0,1.0,1.0,Get Him to the Greek,53.0,53.0,"$60,974,475 ",Universal Pictures
2010,suzuki grand vitara,,4478,-0.40806345,Negative,,,,,,,,,,,
2010,suzuki kizashi,,6138,85.45070423,Positive,,,,,,,,,,,
2010,suzuki sx4/aerio,,11606,-0.439540274,Negative,,,,,,,,,,,
2010,suzuki xl7,suzuki xl7,313,-0.9282274709999999,Negative,2007 suzuki xl7,1.0,1.0,0.0,1.0,1.0,Salt,19.0,19.0,"$118,311,368 ",Sony Pictures Entertainment (SPE)
2010,toyota 4runner,toyota 4runner,46531,1.36498094,Positive,1993 toyota 4runner,2.0,2.0,0.0,4.0,4.0,Daybreakers,100.0,100.0,"$30,101,577 ",Lionsgate
2010,toyota avalon,toyota avalon,28390,0.054018934000000005,Positive,2005 toyota avalon,1.0,1.0,0.0,3.0,3.0,The Other Guys,18.0,18.0,"$119,219,978 ",Sony Pictures Entertainment (SPE)
2010,toyota camry,toyota camry,327804,-0.08132861,Negative,2004 toyota camry solara,1.0,1.0,0.0,24.0,24.0,Iron Man 2,4.0,4.0,"$312,433,331 ",Paramount Pictures
2010,toyota corolla/matrix,toyota corolla,266082,-0.10372077,Negative,1987 toyota corolla,4.0,4.0,1.0,19.0,20.0,Green Zone,90.0,90.0,"$35,053,660 ",Universal Pictures
2010,toyota fj cruiser,toyota fj cruiser,14959,0.25274265100000004,Positive,2007 toyota fj cruiser,1.0,1.0,0.0,1.0,1.0,Crazy Heart,84.0,84.0,"$38,983,106 ",Fox Searchlight Pictures
2010,toyota highlander,toyota highlander,92121,0.10831588800000001,Positive,2008 toyota highlander hybrid,2.0,2.0,0.0,6.0,6.0,It's Complicated,45.0,45.0,"$72,359,500 ",Universal Pictures
2010,toyota land cruiser,toyota land cruiser,1807,-0.200796108,Negative,1971 toyota land cruiser,3.0,3.0,1.0,2.0,3.0,Eat Pray Love,38.0,38.0,"$80,574,010 ",Sony Pictures Entertainment (SPE)
2010,toyota prius,toyota prius,140928,0.008920262,Positive,2006 toyota prius ii,4.0,4.0,5.0,15.0,20.0,The Other Guys,18.0,18.0,"$119,219,978 ",Sony Pictures Entertainment (SPE)
2010,toyota rav4,toyota rav4,170877,0.146148583,Positive,1996 toyota rav4,3.0,3.0,1.0,9.0,10.0,Get Him to the Greek,53.0,53.0,"$60,974,475 ",Universal Pictures
2010,toyota sequoia,toyota sequoia,13848,-0.154939891,Negative,2005 toyota sequoia,1.0,1.0,0.0,1.0,1.0,Edge of Darkness,76.0,76.0,"$43,313,890 ",Warner Bros.
2010,toyota sienna,toyota sienna,98337,0.169787305,Positive,2004 toyota sienna,2.0,2.0,0.0,11.0,11.0,The Bounty Hunter,47.0,47.0,"$67,061,228 ",Sony Pictures Entertainment (SPE)
2010,toyota tacoma,toyota tacoma,106198,-0.050311203,Negative,2005 toyota tacoma,1.0,1.0,0.0,2.0,2.0,Takers,60.0,60.0,"$57,744,720 ",Screen Gems
2010,toyota tundra,toyota tundra,93309,0.175398375,Positive,2008 toyota tundra,2.0,2.0,0.0,4.0,4.0,Inception,6.0,6.0,"$292,558,188 ",Warner Bros.
2010,toyota venza,,47321,-0.13028855,Negative,,,,,,,,,,,
2010,toyota yaris hatchback,,40076,-0.371287828,Negative,,,,,,,,,,,
2010,volkswagen beetle,,16537,0.17408590699999998,Positive,,,,,,,,,,,
2010,volkswagen cc,,27987,0.172377681,Positive,,,,,,,,,,,
2010,volkswagen eos,volkswagen eos,6690,-0.07134925,Negative,2007 volkswagen eos [typ 1f],2.0,2.0,0.0,3.0,3.0,Little Fockers,37.0,37.0,"$84,557,425 ",Universal Pictures
2010,volkswagen golf/gti/r/sportwagen alltrack,volkswagen golf,28286,0.7957084809999999,Positive,volkswagen golf iii [typ 1h],2.0,2.0,0.0,10.0,10.0,Green Zone,90.0,90.0,"$35,053,660 ",Universal Pictures
2010,volkswagen jetta,volkswagen jetta,123213,0.136368248,Positive,1996 volkswagen jetta a3 [typ 1h],3.0,3.0,1.0,15.0,16.0,Dear John,40.0,40.0,"$80,014,842 ",Screen Gems
2010,volkswagen passat,volkswagen passat,12497,0.122014724,Positive,1978 volkswagen passat b1 [typ 32],1.0,1.0,0.0,10.0,10.0,Inception,6.0,6.0,"$292,558,188 ",Warner Bros.
2010,volkswagen routan,volkswagen routan,15961,0.08718752099999999,Positive,2009 volkswagen routan [rt],3.0,3.0,1.0,0.0,1.0,Life as We Know It,64.0,64.0,"$52,727,343 ",Warner Bros.
2010,volkswagen tiguan,,20946,0.506581313,Positive,,,,,,,,,,,
2010,volkswagen touareg,volkswagen touareg,4713,0.07308743200000001,Positive,2007 volkswagen touareg 2 i [typ 7l],1.0,1.0,0.0,1.0,1.0,The Book of Eli,30.0,30.0,"$94,835,059 ",Warner Bros.
2010,volvo c30,volvo c30,3906,-0.08438818599999999,Negative,2008 volvo c30,3.0,3.0,1.0,1.0,2.0,She's Out of My League,95.0,95.0,"$32,010,860 ",Paramount Pictures
2010,volvo c70,,4368,-0.155125725,Negative,,,,,,,,,,,
2010,volvo s40,volvo s40,5623,-0.293237808,Negative,volvo s40,1.0,1.0,0.0,4.0,4.0,Inception,6.0,6.0,"$292,558,188 ",Warner Bros.
2010,volvo s60/v60,volvo s60,1437,-0.756234097,Negative,2001 volvo s60,1.0,1.0,0.0,1.0,1.0,The Other Guys,18.0,18.0,"$119,219,978 ",Sony Pictures Entertainment (SPE)
2010,volvo s80,volvo s80,7224,-0.132877206,Negative,1999 volvo s80,1.0,1.0,0.0,2.0,2.0,The Other Guys,18.0,18.0,"$119,219,978 ",Sony Pictures Entertainment (SPE)
2010,volvo v50,,1720,-0.201856148,Negative,,,,,,,,,,,
2010,volvo v70,volvo v70,895,-0.50715859,Negative,1997 volvo v70,3.0,3.0,1.0,7.0,8.0,The Last Song,51.0,51.0,"$62,950,384 ",Walt Disney Studios Motion Pictures
2010,volvo xc60,volvo xc60,12030,0.298855539,Positive,2010 volvo xc60,3.0,3.0,1.0,1.0,2.0,The Twilight Saga: Eclipse,5.0,5.0,"$300,531,751 ",Summit Entertainment
2010,volvo xc70,volvo xc70,6626,0.13751073,Positive,volvo xc70,2.0,2.0,0.0,3.0,3.0,Cop Out,73.0,73.0,"$44,875,481 ",Warner Bros.
2010,volvo xc90,volvo xc90,10119,-0.059310217,Negative,2007 volvo xc90,2.0,2.0,0.0,1.0,1.0,Grown Ups,13.0,13.0,"$162,001,186 ",Sony Pictures Entertainment (SPE)
2011,acura mdx,acura mdx,43271,-0.083435713,Negative,2010 acura mdx,2.0,2.0,0.0,2.0,2.0,Thor,8.0,8.0,"$181,030,624 ",Paramount Pictures
2011,acura rdx,,15196,0.01475793,Positive,,,,,,,,,,,
2011,acura rl,,1096,-0.461953854,Negative,,,,,,,,,,,
2011,acura tl,acura tl,31237,-0.08258686,Negative,2009 acura tl,1.0,1.0,0.0,4.0,4.0,The Smurfs,17.0,17.0,"$142,614,158 ",Sony Pictures Entertainment (SPE)
2011,acura tsx,,30935,-0.035571767000000004,Negative,,,,,,,,,,,
2011,acura zdx,acura zdx,1564,-0.52009819,Negative,2010 acura zdx,2.0,2.0,0.0,1.0,1.0,Thor,8.0,8.0,"$181,030,624 ",Paramount Pictures
2011,audi a3,audi a3,6561,0.000457457,Positive,2010 audi a3,3.0,3.0,1.0,2.0,3.0,No Strings Attached,48.0,48.0,"$70,662,220 ",Paramount Pictures
2011,audi a4,audi a4,35234,0.016209045,Positive,2006 audi a4 b7,3.0,3.0,1.0,8.0,9.0,Jumping the Broom,89.0,89.0,"$37,295,394 ",TriStar Pictures
2011,audi a5,,15385,-0.060687465999999995,Negative,,,,,,,,,,,
2011,audi a6,audi a6,11124,0.282305476,Positive,2005 audi a6 c6,2.0,2.0,0.0,2.0,2.0,Contagion,43.0,43.0,"$75,658,097 ",Warner Bros.
2011,audi a8,audi a8,5700,2.747534517,Positive,2010 audi a8 d4,2.0,2.0,0.0,1.0,1.0,The Girl with the Dragon Tattoo,67.0,67.0,"$50,338,690 ",Sony Pictures Entertainment (SPE)
2011,audi q5,,24908,0.059103665,Positive,,,,,,,,,,,
2011,audi q7,,8998,0.128134403,Positive,,,,,,,,,,,
2011,audi r8,audi r8,1145,0.433041302,Positive,2008 audi r8,2.0,2.0,0.0,2.0,2.0,Bad Teacher,29.0,29.0,"$100,292,856 ",Sony Pictures Entertainment (SPE)
2011,audi tt,audi tt,2236,0.46048334399999996,Positive,1999 audi tt,1.0,1.0,0.0,2.0,2.0,Cars 2,7.0,7.0,"$191,452,396 ",Walt Disney Studios Motion Pictures
2011,bmw 1-series,bmw 1,8832,-0.327444411,Negative,2011 bmw 118i [f20],2.0,2.0,0.0,2.0,2.0,Mission: Impossible - Ghost Protocol,21.0,21.0,"$122,347,325 ",Paramount Pictures
2011,bmw 3-series,bmw 3,94371,-0.064800317,Negative,1996 bmw 3 [e36],2.0,2.0,0.0,19.0,19.0,The Hangover Part II,4.0,4.0,"$254,464,305 ",Warner Bros.
2011,bmw 5-series,bmw 5,51491,0.303965762,Positive,1986 bmw 528e [e28],3.0,3.0,1.0,11.0,12.0,No Strings Attached,48.0,48.0,"$70,662,220 ",Paramount Pictures
2011,bmw 6-series,bmw 6,3903,0.614143921,Positive,2011 bmw 6 [f12],3.0,3.0,1.0,0.0,1.0,Mission: Impossible - Ghost Protocol,21.0,21.0,"$122,347,325 ",Paramount Pictures
2011,bmw 7-series,bmw 7,11299,-0.077858484,Negative,2011 bmw 750li [f02],2.0,2.0,0.0,4.0,4.0,The Twilight Saga: Breaking Dawn - Part 1,3.0,3.0,"$274,841,954 ",Summit Entertainment
2011,bmw x3,bmw x3,27793,3.574979424,Positive,2011 bmw x3 [f25],3.0,3.0,1.0,2.0,3.0,Mission: Impossible - Ghost Protocol,21.0,21.0,"$122,347,325 ",Paramount Pictures
2011,bmw x5,bmw x5,40547,0.13335755800000001,Positive,2007 bmw x5 [e70],1.0,1.0,0.0,1.0,1.0,The Descendants,82.0,82.0,"$38,295,831 ",Fox Searchlight Pictures
2011,bmw x6,,6192,-0.010388365,Negative,,,,,,,,,,,
2011,bmw z4,bmw z4,3479,-0.085436383,Negative,2010 bmw z4 [e89],2.0,2.0,0.0,1.0,1.0,Horrible Bosses,23.0,23.0,"$117,538,559 ",Warner Bros.
2011,buick enclave,buick enclave,58392,0.053512792,Positive,2008 buick enclave,1.0,1.0,0.0,1.0,1.0,Green Lantern,24.0,24.0,"$116,601,172 ",Warner Bros.
2011,buick lacrosse,buick lacrosse,58474,-0.044198895,Negative,2010 buick lacrosse,3.0,3.0,1.0,1.0,2.0,New Year's Eve,72.0,72.0,"$44,205,254 ",Warner Bros.
2011,buick lucerne,buick lucerne,20358,-0.230583166,Negative,2010 buick lucerne,3.0,3.0,1.0,1.0,2.0,Tower Heist,42.0,42.0,"$76,650,420 ",Universal Pictures
2011,buick regal,buick regal,40144,2.256855428,Positive,1983 buick regal,2.0,2.0,0.0,3.0,3.0,The Green Hornet,32.0,32.0,"$98,780,042 ",Sony Pictures Entertainment (SPE)
2011,cadillac cts,cadillac cts,55042,0.20558086600000003,Positive,2008 cadillac cts,2.0,2.0,0.0,4.0,4.0,Horrible Bosses,23.0,23.0,"$117,538,559 ",Warner Bros.
2011,cadillac dts,cadillac dts,11589,-0.37827253200000005,Negative,2006 cadillac dts,3.0,3.0,1.0,4.0,5.0,We Bought a Zoo,88.0,88.0,"$37,297,939 ",Twentieth Century Fox
2011,cadillac escalade,cadillac escalade,25503,-0.051015852,Negative,2007 cadillac escalade,3.0,3.0,3.0,4.0,7.0,Horrible Bosses,23.0,23.0,"$117,538,559 ",Warner Bros.
2011,cadillac srx,,56905,0.113731554,Positive,,,,,,,,,,,
2011,cadillac sts,,3338,-0.25374469,Negative,,,,,,,,,,,
2011,cadillac xlr,cadillac xlr,12,-0.9361702129999999,Negative,2004 cadillac xlr,1.0,1.0,0.0,2.0,2.0,Transformers: Dark of the Moon,2.0,2.0,"$352,390,543 ",DreamWorks
2011,chevrolet avalanche,chevrolet avalanche,20088,-0.020814039,Negative,2003 chevrolet avalanche,2.0,2.0,0.0,3.0,3.0,Paul,86.0,86.0,"$37,412,945 ",Universal Pictures
2011,chevrolet aveo,chevrolet aveo,28601,-0.41178043299999995,Negative,2005 chevrolet aveo,2.0,2.0,0.0,3.0,3.0,Bad Teacher,29.0,29.0,"$100,292,856 ",Sony Pictures Entertainment (SPE)
2011,chevrolet camaro,chevrolet camaro,88249,0.085486906,Positive,2011 chevrolet camaro,5.0,5.0,1.0,3.0,4.0,Transformers: Dark of the Moon,2.0,2.0,"$352,390,543 ",DreamWorks
2011,chevrolet cobalt,chevrolet cobalt,856,-0.9912093329999999,Negative,2005 chevrolet cobalt,1.0,1.0,0.0,3.0,3.0,The Green Hornet,32.0,32.0,"$98,780,042 ",Sony Pictures Entertainment (SPE)
2011,chevrolet colorado,chevrolet colorado,31026,0.259069881,Positive,2009 chevrolet colorado,2.0,2.0,0.0,3.0,3.0,We Bought a Zoo,88.0,88.0,"$37,297,939 ",Twentieth Century Fox
2011,chevrolet corvette,chevrolet corvette,13164,0.042775665,Positive,2010 chevrolet corvette stingray speedster concept,3.0,3.0,3.0,4.0,7.0,Transformers: Dark of the Moon,2.0,2.0,"$352,390,543 ",DreamWorks
2011,chevrolet cruze,chevrolet cruze,231732,8.460379669,Positive,2011 chevrolet cruze,3.0,3.0,1.0,1.0,2.0,Transformers: Dark of the Moon,2.0,2.0,"$352,390,543 ",DreamWorks
2011,chevrolet equinox,chevrolet equinox,193274,0.288673748,Positive,2010 chevrolet equinox,1.0,1.0,0.0,1.0,1.0,The Green Hornet,32.0,32.0,"$98,780,042 ",Sony Pictures Entertainment (SPE)
2011,chevrolet hhr,chevrolet hhr,37012,-0.5091311789999999,Negative,2006 chevrolet hhr,1.0,1.0,0.0,7.0,7.0,Rise of the Planet of the Apes,9.0,9.0,"$176,760,185 ",Twentieth Century Fox
2011,chevrolet impala,chevrolet impala,171434,-0.0037424890000000003,Negative,2010 chevrolet impala ss nascar,4.0,4.0,5.0,11.0,16.0,Transformers: Dark of the Moon,2.0,2.0,"$352,390,543 ",DreamWorks
2011,chevrolet malibu,chevrolet malibu,204808,0.030376817,Positive,2010 chevrolet malibu,3.0,3.0,2.0,9.0,11.0,Little Fockers,51.0,51.0,"$63,881,175 ",Universal Pictures
2011,chevrolet silverado,chevrolet silverado,415130,0.12156375400000001,Positive,2007 chevrolet silverado,2.0,2.0,0.0,8.0,8.0,Thor,8.0,8.0,"$181,030,624 ",Paramount Pictures
2011,chevrolet suburban,chevrolet suburban,49427,0.094680191,Positive,2007 chevrolet suburban,3.0,3.0,4.0,11.0,15.0,Transformers: Dark of the Moon,2.0,2.0,"$352,390,543 ",DreamWorks
2011,chevrolet tahoe,chevrolet tahoe,80527,0.06411628700000001,Positive,1997 chevrolet tahoe,3.0,3.0,2.0,7.0,9.0,Yogi Bear,75.0,75.0,"$42,827,461 ",Warner Bros.
2011,chevrolet trailblazer,chevrolet trailblazer,33,-0.848623853,Negative,2006 chevrolet trailblazer,1.0,1.0,0.0,2.0,2.0,Transformers: Dark of the Moon,2.0,2.0,"$352,390,543 ",DreamWorks
2011,chevrolet traverse,,107131,0.003625497,Positive,,,,,,,,,,,
2011,chevrolet volt,,7671,22.53067485,Positive,,,,,,,,,,,
2011,chrysler 200,,87033,340.3058824,Positive,,,,,,,,,,,
2011,chrysler 300,chrysler 300,36285,-0.022389266,Negative,2008 chrysler 300,3.0,3.0,2.0,9.0,11.0,Contagion,43.0,43.0,"$75,658,097 ",Warner Bros.
2011,chrysler pt cruiser,chrysler pt cruiser,1328,-0.8593220340000001,Negative,2003 chrysler pt cruiser,1.0,1.0,0.0,7.0,7.0,Thor,8.0,8.0,"$181,030,624 ",Paramount Pictures
2011,chrysler sebring,chrysler sebring,2380,-0.933117887,Negative,2009 chrysler sebring,1.0,1.0,0.0,8.0,8.0,Zookeeper,40.0,40.0,"$80,360,843 ",Sony Pictures Entertainment (SPE)
2011,chrysler town & country,chrysler town & country,94320,-0.15991984,Negative,2005 chrysler town & country,2.0,2.0,0.0,4.0,4.0,Dolphin Tale,46.0,46.0,"$71,922,716 ",Warner Bros.
2011,dodge avenger,dodge avenger,64023,0.257251144,Positive,2008 dodge avenger,2.0,2.0,0.0,4.0,4.0,Colombiana,93.0,93.0,"$36,665,854 ",TriStar Pictures
2011,dodge caliber,dodge caliber,35049,-0.22255002,Negative,2007 dodge caliber,1.0,1.0,0.0,3.0,3.0,Rise of the Planet of the Apes,9.0,9.0,"$176,760,185 ",Twentieth Century Fox
2011,dodge challenger,dodge challenger,39534,0.074556277,Positive,1970 dodge challenger,4.0,4.0,4.0,5.0,9.0,In Time,92.0,92.0,"$37,012,131 ",Twentieth Century Fox
2011,dodge charger,dodge charger,70089,-0.07040067900000001,Negative,2011 dodge charger,4.0,4.0,6.0,15.0,21.0,Fast Five,6.0,6.0,"$209,837,675 ",Universal Pictures
2011,dodge dakota,,12156,-0.068291561,Negative,,,,,,,,,,,
2011,dodge durango,dodge durango,51697,89.37937063,Positive,2007 dodge durango,4.0,4.0,1.0,3.0,4.0,Scream 4,83.0,83.0,"$38,180,928 ",-
2011,dodge grand caravan,dodge grand caravan,110862,0.07296536099999999,Positive,2002 dodge grand caravan,3.0,3.0,1.0,8.0,9.0,Hall Pass,71.0,71.0,"$45,060,734 ",Warner Bros.
